"Plate","Well","Sample","Ct","dilution","Adj_Vol"
22,"A3","St1",22.2679672241211,NA,NA
22,"A4","1121.4Pad.Dn.1",NA,100,1.18666666666667
22,"A5","1121.4Pad.Dn.1",NA,100,1.18666666666667
22,"A6","1121.4Pad.Dn.1",NA,100,1.18666666666667
22,"A7","1221.4Pad.Up11.3",36.7140464782715,10,2.01666666666667
22,"A8","1221.4Pad.Up11.3",38.9827995300293,10,2.01666666666667
22,"A9","1221.4Pad.Up11.3",38.6503448486328,10,2.01666666666667
22,"A10","0122.4Pad.Up5.1",38.5363693237305,10,2.03333333333333
22,"A11","0122.4Pad.Up5.1",NA,10,2.03333333333333
22,"A12","0122.4Pad.Up5.1",NA,10,2.03333333333333
22,"B1","St2",25.5050983428955,NA,NA
22,"B2","St2",25.4876880645752,NA,NA
22,"B3","St2",25.5039978027344,NA,NA
22,"B7","1221.4Pad.Up5.1",36.9604301452637,10,2.01333333333333
22,"B8","1221.4Pad.Up5.1",37.7044334411621,10,2.01333333333333
22,"B9","1221.4Pad.Up5.1",36.3879623413086,10,2.01333333333333
22,"B10","0122.4Pad.Up5.2",NA,10,2.03333333333333
22,"B11","0122.4Pad.Up5.2",NA,10,2.03333333333333
22,"B12","0122.4Pad.Up5.2",NA,10,2.03333333333333
22,"C1","St3",28.5381679534912,NA,NA
22,"C2","St3",28.7612800598145,NA,NA
22,"C3","St3",28.8053894042969,NA,NA
22,"C4","1121.4Pad.Dn.3",38.8530311584473,10,1.18666666666667
22,"C5","1121.4Pad.Dn.3",NA,10,1.18666666666667
22,"C6","1121.4Pad.Dn.3",NA,10,1.18666666666667
22,"C7","1221.4Pad.Up5.2",38.3254737854004,10,2.01333333333333
22,"C8","1221.4Pad.Up5.2",38.4941139221191,10,2.01333333333333
22,"C9","1221.4Pad.Up5.2",NA,10,2.01333333333333
22,"C10","0122.4Pad.Up5.3",38.6128387451172,10,2.03333333333333
22,"C11","0122.4Pad.Up5.3",NA,10,2.03333333333333
22,"C12","0122.4Pad.Up5.3",NA,10,2.03333333333333
22,"D1","St4",32.0066375732422,NA,NA
22,"D2","St4",31.6059722900391,NA,NA
22,"D3","St4",31.562126159668,NA,NA
22,"D4","1121.4Pad.Up11.2",NA,100,1.07666666666667
22,"D5","1121.4Pad.Up11.2",NA,100,1.07666666666667
22,"D6","1121.4Pad.Up11.2",NA,100,1.07666666666667
22,"D7","1221.4Pad.Up5.3",NA,10,2.01333333333333
22,"D8","1221.4Pad.Up5.3",NA,10,2.01333333333333
22,"D9","1221.4Pad.Up5.3",NA,10,2.01333333333333
22,"D10","0222.4Pad.Up5.1",NA,10,1.99666666666667
22,"D11","0222.4Pad.Up5.1",39.4542694091797,10,1.99666666666667
22,"D12","0222.4Pad.Up5.1",NA,10,1.99666666666667
22,"E1","St5",34.5875244140625,NA,NA
22,"E2","St5",34.2318115234375,NA,NA
22,"E3","St5",34.6268882751465,NA,NA
22,"E4","1221.4Pad.Dn.1",37.4004936218262,10,2.03666666666667
22,"E5","1221.4Pad.Dn.1",37.5362586975098,10,2.03666666666667
22,"E6","1221.4Pad.Dn.1",38.3282165527344,10,2.03666666666667
22,"E7","0122.4Pad.Dn.2",38.8581085205078,10,2.04
22,"E8","0122.4Pad.Dn.2",38.8791351318359,10,2.04
22,"E9","0122.4Pad.Dn.2",NA,10,2.04
22,"F1","St6",35.3668785095215,NA,NA
22,"F2","St6",35.2860298156738,NA,NA
22,"F3","St6",36.5274391174316,NA,NA
22,"F4","1221.4Pad.Dn.2",NA,10,2.03666666666667
22,"F5","1221.4Pad.Dn.2",38.6610717773438,10,2.03666666666667
22,"F6","1221.4Pad.Dn.2",NA,10,2.03666666666667
22,"F7","0122.4Pad.Dn.3",NA,10,2.04
22,"F8","0122.4Pad.Dn.3",NA,10,2.04
22,"F9","0122.4Pad.Dn.3",NA,10,2.04
22,"G1","St7",35.9782524108887,NA,NA
22,"G2","St7",35.6706771850586,NA,NA
22,"G3","St7",36.632869720459,NA,NA
22,"G4","1221.4Pad.Dn.3",NA,10,2.03666666666667
22,"G5","1221.4Pad.Dn.3",NA,10,2.03666666666667
22,"G6","1221.4Pad.Dn.3",NA,10,2.03666666666667
22,"G7","0122.4Pad.Up11.2",NA,10,2.01333333333333
22,"G8","0122.4Pad.Up11.2",NA,10,2.01333333333333
22,"G9","0122.4Pad.Up11.2",NA,10,2.01333333333333
22,"H1","St8",38.1911582946777,NA,NA
22,"H2","St8",40.9641227722168,NA,NA
22,"H3","St8",38.2224311828613,NA,NA
22,"H4","1221.4Pad.Up11.2",NA,10,2.01666666666667
22,"H5","1221.4Pad.Up11.2",38.6232032775879,10,2.01666666666667
22,"H6","1221.4Pad.Up11.2",38.9247055053711,10,2.01666666666667
22,"H7","0122.4Pad.Up11.3",NA,10,2.01333333333333
22,"H8","0122.4Pad.Up11.3",NA,10,2.01333333333333
22,"H9","0122.4Pad.Up11.3",NA,10,2.01333333333333
24,"A1","St1",21.7519149780273,NA,NA
24,"A2","St1",21.7265968322754,NA,NA
24,"A3","St1",21.6394653320312,NA,NA
24,"B1","St2",25.2242565155029,NA,NA
24,"B2","St2",25.2806072235107,NA,NA
24,"B3","St2",25.300178527832,NA,NA
24,"B4","0621.2Brn.Dn.3",33.7913436889648,10,2.03333333333333
24,"B5","0621.2Brn.Dn.3",34.4105224609375,10,2.03333333333333
24,"B6","0621.2Brn.Dn.3",34.4582481384277,10,2.03333333333333
24,"C1","St3",28.7777481079102,NA,NA
24,"C2","St3",28.7284450531006,NA,NA
24,"C3","St3",28.8731384277344,NA,NA
24,"C4","0122.3Chk.Dn.1",39.3505592346191,10,2
24,"C5","0122.3Chk.Dn.1",37.9934043884277,10,2
24,"C6","0122.3Chk.Dn.1",NA,10,2
24,"D1","St4",31.8769931793213,NA,NA
24,"D2","St4",31.8156452178955,NA,NA
24,"D3","St4",31.8330554962158,NA,NA
24,"D4","0122.5Sqm.Dn.3",34.5801429748535,10,1.01666666666667
24,"D5","0122.5Sqm.Dn.3",36.3689498901367,10,1.01666666666667
24,"D6","0122.5Sqm.Dn.3",35.4222869873047,10,1.01666666666667
24,"D7","1121.4Pad.Up5.1",NA,10,1.23333333333333
24,"D8","1121.4Pad.Up5.1",37.2954940795898,10,1.23333333333333
24,"D9","1121.4Pad.Up5.1",NA,10,1.23333333333333
24,"E1","St5",34.8927421569824,NA,NA
24,"E2","St5",35.9426231384277,NA,NA
24,"E3","St5",34.9379386901855,NA,NA
24,"E4","1221.5Sqm.Up.1",37.3482971191406,10,2.00333333333333
24,"E5","1221.5Sqm.Up.1",38.150074005127,10,2.00333333333333
24,"E6","1221.5Sqm.Up.1",37.7157592773438,10,2.00333333333333
24,"E7","1121.4Pad.Up5.2",39.0773696899414,10,1.23333333333333
24,"E8","1121.4Pad.Up5.2",NA,10,1.23333333333333
24,"E9","1121.4Pad.Up5.2",37.9036064147949,10,1.23333333333333
24,"F1","St6",37.3849983215332,NA,NA
24,"F2","St6",35.8457870483398,NA,NA
24,"F3","St6",35.9031524658203,NA,NA
24,"F4","0122.4Pad.Up11.1",36.2264862060547,1,2.01333333333333
24,"F5","0122.4Pad.Up11.1",NA,1,2.01333333333333
24,"F6","0122.4Pad.Up11.1",39.6163749694824,1,2.01333333333333
24,"F7","0921.4Pad.Up11.1",NA,100,2.03333333333333
24,"F8","0921.4Pad.Up11.1",NA,100,2.03333333333333
24,"F9","0921.4Pad.Up11.1",NA,100,2.03333333333333
24,"G1","St7",36.7725868225098,NA,NA
24,"G2","St7",37.1023559570312,NA,NA
24,"G3","St7",37.0309753417969,NA,NA
24,"H1","St8",38.9706840515137,NA,NA
24,"H2","St8",41.969165802002,NA,NA
24,"H3","St8",37.8086738586426,NA,NA
24,"H4","0821.4Pad.Dn.2",36.8706245422363,10,2.01
24,"H5","0821.4Pad.Dn.2",38.4123306274414,10,2.01
24,"H6","0821.4Pad.Dn.2",NA,10,2.01
18,"A1","St1",22.7749462127686,NA,NA
18,"A2","St1",22.5942802429199,NA,NA
18,"A3","St1",22.6745643615723,NA,NA
18,"A4","0321.4Pad.Dn.1",34.9462852478027,1,1.96
18,"A5","0321.4Pad.Dn.1",34.4991989135742,1,1.96
18,"A6","0321.4Pad.Dn.1",34.6397285461426,1,1.96
18,"A7","0321.4Pad.Up5.3",NA,5,2.02
18,"A8","0321.4Pad.Up5.3",NA,5,2.02
18,"A9","0321.4Pad.Up5.3",NA,5,2.02
18,"A10","0421.4Pad.Up5.2",37.1173706054688,5,2.01
18,"A11","0421.4Pad.Up5.2",35.7338752746582,5,2.01
18,"A12","0421.4Pad.Up5.2",35.595458984375,5,2.01
18,"B1","St2",26.2548046112061,NA,NA
18,"B2","St2",26.0146980285645,NA,NA
18,"B3","St2",26.0431747436523,NA,NA
18,"B4","0321.4Pad.Dn.2",35.8115310668945,1,1.98
18,"B5","0321.4Pad.Dn.2",35.445915222168,1,1.98
18,"B6","0321.4Pad.Dn.2",35.3977890014648,1,1.98
18,"B7","0421.4Pad.Dn.1",36.2004508972168,14,2.04
18,"B8","0421.4Pad.Dn.1",36.0546607971191,14,2.04
18,"B9","0421.4Pad.Dn.1",36.643440246582,14,2.04
18,"B10","0421.4Pad.Up5.3",37.6491737365723,5,2.01
18,"B11","0421.4Pad.Up5.3",38.2823181152344,5,2.01
18,"B12","0421.4Pad.Up5.3",NA,5,2.01
18,"C1","St3",29.6182289123535,NA,NA
18,"C2","St3",29.6205425262451,NA,NA
18,"C3","St3",29.8071517944336,NA,NA
18,"C7","0421.4Pad.Dn.2",36.937614440918,14,2.02
18,"C8","0421.4Pad.Dn.2",36.923267364502,14,2.02
18,"C9","0421.4Pad.Dn.2",37.4629516601562,14,2.02
18,"C10","0521.4Pad.Dn.1",36.5964546203613,10,2.01333333333333
18,"C11","0521.4Pad.Dn.1",35.9838180541992,10,2.01333333333333
18,"C12","0521.4Pad.Dn.1",35.9568862915039,10,2.01333333333333
18,"D1","St4",32.9648170471191,NA,NA
18,"D2","St4",32.8688468933105,NA,NA
18,"D3","St4",32.9869422912598,NA,NA
18,"D7","0421.4Pad.Dn.3",36.1199913024902,4,2.03
18,"D8","0421.4Pad.Dn.3",36.2706298828125,4,2.03
18,"D9","0421.4Pad.Dn.3",36.0414047241211,4,2.03
18,"E1","St5",37.4748268127441,NA,NA
18,"E2","St5",36.2247085571289,NA,NA
18,"E3","St5",36.9022941589355,NA,NA
18,"E4","0321.4Pad.Up11.2",NA,4,2
18,"E5","0321.4Pad.Up11.2",39.7767715454102,4,2
18,"E6","0321.4Pad.Up11.2",39.5330581665039,4,2
18,"E7","0421.4Pad.Up11.1",34.8740196228027,1,2.01666666666667
18,"E8","0421.4Pad.Up11.1",35.628116607666,1,2.01666666666667
18,"E9","0421.4Pad.Up11.1",35.088321685791,1,2.01666666666667
18,"E10","0521.4Pad.Dn.3",32.7667808532715,2,2.01333333333333
18,"E11","0521.4Pad.Dn.3",33.2753143310547,2,2.01333333333333
18,"E12","0521.4Pad.Dn.3",33.1637687683105,2,2.01333333333333
18,"F1","St6",36.8176002502441,NA,NA
18,"F2","St6",37.7760238647461,NA,NA
18,"F3","St6",37.9712181091309,NA,NA
18,"F4","0321.4Pad.Up11.3",37.4620552062988,1,1.99
18,"F5","0321.4Pad.Up11.3",NA,1,1.99
18,"F6","0321.4Pad.Up11.3",36.8234367370605,1,1.99
18,"F7","0421.4Pad.Up11.2",35.0967979431152,1,2.01666666666667
18,"F8","0421.4Pad.Up11.2",35.076473236084,1,2.01666666666667
18,"F9","0421.4Pad.Up11.2",36.0218162536621,1,2.01666666666667
18,"F10","0521.4Pad.Up11.1",36.2534980773926,1,2.01
18,"F11","0521.4Pad.Up11.1",36.9478492736816,1,2.01
18,"F12","0521.4Pad.Up11.1",35.7288551330566,1,2.01
18,"G1","St7",37.50439453125,NA,NA
18,"G2","St7",36.7177314758301,NA,NA
18,"G3","St7",36.9711837768555,NA,NA
18,"G7","0421.4Pad.Up11.3",38.2393417358398,14,2.01666666666667
18,"G8","0421.4Pad.Up11.3",39.1631393432617,14,2.01666666666667
18,"G9","0421.4Pad.Up11.3",37.0071983337402,14,2.01666666666667
18,"H1","St8",39.109203338623,NA,NA
18,"H2","St8",40.9501419067383,NA,NA
18,"H3","St8",NA,NA,NA
18,"H4","0321.4Pad.Up5.2",NA,5,2.01
18,"H5","0321.4Pad.Up5.2",NA,5,2.01
18,"H6","0321.4Pad.Up5.2",NA,5,2.01
18,"H7","0421.4Pad.Up5.1",37.4876136779785,1,2.01
18,"H8","0421.4Pad.Up5.1",35.9815864562988,1,2.01
18,"H9","0421.4Pad.Up5.1",35.2535133361816,1,2.01
19,"A1","St1",23.6056137084961,NA,NA
19,"A2","St1",23.3164291381836,NA,NA
19,"A3","St1",23.4891395568848,NA,NA
19,"A4","0521.4Pad.Up5.2",40.9365463256836,2,2.01666666666667
19,"A5","0521.4Pad.Up5.2",NA,2,2.01666666666667
19,"A6","0521.4Pad.Up5.2",NA,2,2.01666666666667
19,"A10","0821.4Pad.Up11.2",34.6430282592773,1,2
19,"A11","0821.4Pad.Up11.2",34.8712997436523,1,2
19,"A12","0821.4Pad.Up11.2",34.746753692627,1,2
19,"B1","St2",26.9155368804932,NA,NA
19,"B2","St2",26.9795246124268,NA,NA
19,"B3","St2",26.8316326141357,NA,NA
19,"B4","0621.4Pad.Dn.1",33.5826263427734,1,2.02333333333333
19,"B5","0621.4Pad.Dn.1",33.4203643798828,1,2.02333333333333
19,"B6","0621.4Pad.Dn.1",33.4421997070312,1,2.02333333333333
19,"B7","0721.4Pad.Up11.1",32.9951820373535,1,2.02333333333333
19,"B8","0721.4Pad.Up11.1",32.7652740478516,1,2.02333333333333
19,"B9","0721.4Pad.Up11.1",32.8677177429199,1,2.02333333333333
19,"B10","0821.4Pad.Up5.1",NA,1,2.02666666666667
19,"B11","0821.4Pad.Up5.1",NA,1,2.02666666666667
19,"B12","0821.4Pad.Up5.1",NA,1,2.02666666666667
19,"C1","St3",30.2374534606934,NA,NA
19,"C2","St3",30.140344619751,NA,NA
19,"C3","St3",30.0885734558105,NA,NA
19,"C4","0621.4Pad.Dn.2",33.667667388916,1,2.02333333333333
19,"C5","0621.4Pad.Dn.2",33.65625,1,2.02333333333333
19,"C6","0621.4Pad.Dn.2",33.4539566040039,1,2.02333333333333
19,"C7","0721.4Pad.Up11.2",NA,1,2.02333333333333
19,"C8","0721.4Pad.Up11.2",NA,1,2.02333333333333
19,"C9","0721.4Pad.Up11.2",NA,1,2.02333333333333
19,"C10","0821.4Pad.Up5.2",NA,1,2.02666666666667
19,"C11","0821.4Pad.Up5.2",NA,1,2.02666666666667
19,"C12","0821.4Pad.Up5.2",NA,1,2.02666666666667
19,"D1","St4",33.504150390625,NA,NA
19,"D2","St4",33.3945274353027,NA,NA
19,"D3","St4",33.4059715270996,NA,NA
19,"D4","0621.4Pad.Dn.3",34.0261077880859,1,2.02333333333333
19,"D5","0621.4Pad.Dn.3",34.029411315918,1,2.02333333333333
19,"D6","0621.4Pad.Dn.3",33.5807571411133,1,2.02333333333333
19,"D7","0721.4Pad.Up11.3",32.6512641906738,1,2.02333333333333
19,"D8","0721.4Pad.Up11.3",32.9086151123047,1,2.02333333333333
19,"D9","0721.4Pad.Up11.3",32.5132255554199,1,2.02333333333333
19,"D10","0821.4Pad.Up5.3",NA,1,2.02666666666667
19,"D11","0821.4Pad.Up5.3",NA,1,2.02666666666667
19,"D12","0821.4Pad.Up5.3",NA,1,2.02666666666667
19,"E1","St5",36.7581787109375,NA,NA
19,"E2","St5",36.3379020690918,NA,NA
19,"E3","St5",37.5605163574219,NA,NA
19,"E4","0621.4Pad.Up11.1",36.9228172302246,1,2.00666666666667
19,"E5","0621.4Pad.Up11.1",36.2387275695801,1,2.00666666666667
19,"E6","0621.4Pad.Up11.1",35.7278671264648,1,2.00666666666667
19,"E7","0721.4Pad.Up5.1",NA,1,2.01333333333333
19,"E8","0721.4Pad.Up5.1",NA,1,2.01333333333333
19,"E9","0721.4Pad.Up5.1",NA,1,2.01333333333333
19,"E10","0921.4Pad.Dn.1",35.6358032226562,1,2.03666666666667
19,"E11","0921.4Pad.Dn.1",35.2938613891602,1,2.03666666666667
19,"E12","0921.4Pad.Dn.1",34.7525100708008,1,2.03666666666667
19,"F1","St6",38.6641540527344,NA,NA
19,"F2","St6",38.8512992858887,NA,NA
19,"F3","St6",39.8646583557129,NA,NA
19,"F4","0621.4Pad.Up11.2",31.9765110015869,1,2.00666666666667
19,"F5","0621.4Pad.Up11.2",32.1306571960449,1,2.00666666666667
19,"F6","0621.4Pad.Up11.2",32.1260032653809,1,2.00666666666667
19,"F7","0721.4Pad.Up5.3",NA,1,2.01333333333333
19,"F8","0721.4Pad.Up5.3",NA,1,2.01333333333333
19,"F9","0721.4Pad.Up5.3",NA,1,2.01333333333333
19,"F10","0921.4Pad.Dn.2",35.5490875244141,1,2.03666666666667
19,"F11","0921.4Pad.Dn.2",34.245906829834,1,2.03666666666667
19,"F12","0921.4Pad.Dn.2",35.9668960571289,1,2.03666666666667
19,"G1","St7",38.4417266845703,NA,NA
19,"G2","St7",NA,NA,NA
19,"G3","St7",39.394775390625,NA,NA
19,"G7","0821.4Pad.Dn.1",NA,1,2.01
19,"G8","0821.4Pad.Dn.1",NA,1,2.01
19,"G9","0821.4Pad.Dn.1",NA,1,2.01
19,"H1","St8",39.3485641479492,NA,NA
19,"H2","St8",40.4558410644531,NA,NA
19,"H3","St8",NA,NA,NA
19,"H4","0721.4Pad.Dn.1",33.6176223754883,1,2.01
19,"H5","0721.4Pad.Dn.1",33.4277267456055,1,2.01
19,"H6","0721.4Pad.Dn.1",33.7770080566406,1,2.01
19,"H7","0821.4Pad.Up11.1",35.2137718200684,1,2
19,"H8","0821.4Pad.Up11.1",34.9702262878418,1,2
19,"H9","0821.4Pad.Up11.1",34.4343605041504,1,2
25,"A1","St1",22.9738483428955,NA,NA
25,"A2","St1",22.9463882446289,NA,NA
25,"A3","St1",22.8285179138184,NA,NA
25,"A4","0821.1Prt.Up.2",39.3866004943848,100,2.01333333333333
25,"A5","0821.1Prt.Up.2",39.2162780761719,100,2.01333333333333
25,"A6","0821.1Prt.Up.2",37.3959808349609,100,2.01333333333333
25,"B1","St2",26.2466259002686,NA,NA
25,"B2","St2",26.3551349639893,NA,NA
25,"B3","St2",26.2321014404297,NA,NA
25,"B4","0521.4Pad.Dn.2",37.1339073181152,10,2.01333333333333
25,"B5","0521.4Pad.Dn.2",36.3658828735352,10,2.01333333333333
25,"B6","0521.4Pad.Dn.2",37.0429878234863,10,2.01333333333333
25,"C1","St3",29.8490352630615,NA,NA
25,"C2","St3",29.8573589324951,NA,NA
25,"C3","St3",29.7122364044189,NA,NA
25,"C4","0721.4Pad.Dn.3",33.9122886657715,1,2.01
25,"C5","0721.4Pad.Dn.3",34.310546875,1,2.01
25,"C6","0721.4Pad.Dn.3",34.1916961669922,1,2.01
25,"D1","St4",33.5168685913086,NA,NA
25,"D2","St4",33.5541076660156,NA,NA
25,"D3","St4",33.4487075805664,NA,NA
25,"D4","1121.4Pad.Up11.1",NA,1,1.07666666666667
25,"D5","1121.4Pad.Up11.1",NA,1,1.07666666666667
25,"D6","1121.4Pad.Up11.1",NA,1,1.07666666666667
25,"E1","St5",36.982177734375,NA,NA
25,"E2","St5",36.3954086303711,NA,NA
25,"E3","St5",36.2734184265137,NA,NA
25,"E4","1121.4Pad.Up11.3",NA,1,1.07666666666667
25,"E5","1121.4Pad.Up11.3",NA,1,1.07666666666667
25,"E6","1121.4Pad.Up11.3",NA,1,1.07666666666667
25,"F1","St6",37.5373306274414,NA,NA
25,"F2","St6",37.3637390136719,NA,NA
25,"F3","St6",38.5416564941406,NA,NA
25,"F4","1121.4Pad.Up5.3",NA,1,1.23333333333333
25,"F5","1121.4Pad.Up5.3",NA,1,1.23333333333333
25,"F6","1121.4Pad.Up5.3",NA,1,1.23333333333333
25,"G1","St7",37.5838165283203,NA,NA
25,"G2","St7",38.3207893371582,NA,NA
25,"G3","St7",36.9696311950684,NA,NA
25,"G4","1121.4Pad.Dn.2",NA,1,1.18666666666667
25,"G5","1121.4Pad.Dn.2",NA,1,1.18666666666667
25,"G6","1121.4Pad.Dn.2",NA,1,1.18666666666667
25,"H1","St8",NA,NA,NA
25,"H2","St8",40.0123100280762,NA,NA
25,"H3","St8",41.9431571960449,NA,NA
13,"A1","St1",21.8471202850342,NA,NA
13,"A2","St1",22.0246410369873,NA,NA
13,"A3","St1",21.9577560424805,NA,NA
13,"A7","0222.2Brn.Up.3",NA,1,2.05
13,"A8","0222.2Brn.Up.3",NA,1,2.05
13,"A9","0222.2Brn.Up.3",NA,1,2.05
13,"B1","St2",25.6064872741699,NA,NA
13,"B2","St2",25.6044158935547,NA,NA
13,"B3","St2",25.5450897216797,NA,NA
13,"B4","0222.1Prt.Up.2",35.2722549438477,10,2
13,"B5","0222.1Prt.Up.2",35.2943077087402,10,2
13,"B6","0222.1Prt.Up.2",35.6384162902832,10,2
13,"B7","0222.3Chk.Dn.1",35.5135879516602,1,1.98333333333333
13,"B8","0222.3Chk.Dn.1",36.5223236083984,1,1.98333333333333
13,"B9","0222.3Chk.Dn.1",35.5012702941895,1,1.98333333333333
13,"C1","St3",29.4645481109619,NA,NA
13,"C2","St3",29.4348793029785,NA,NA
13,"C3","St3",29.5632286071777,NA,NA
13,"D1","St4",32.0695648193359,NA,NA
13,"D2","St4",32.1439819335938,NA,NA
13,"D3","St4",32.271125793457,NA,NA
13,"D4","0222.2Brn.Dn.1",34.2235641479492,1,2.01
13,"D5","0222.2Brn.Dn.1",35.3123245239258,1,2.01
13,"D6","0222.2Brn.Dn.1",36.258113861084,1,2.01
13,"E1","St5",34.9513778686523,NA,NA
13,"E2","St5",36.2596855163574,NA,NA
13,"E3","St5",34.8325424194336,NA,NA
13,"E4","0222.2Brn.Dn.2",33.0003395080566,1,2.01
