"Plate","Well","Sample","Ct","dilution","Adj_Vol"
13,"E5","0222.2Brn.Dn.2",32.8605995178223,1,2.01
13,"E6","0222.2Brn.Dn.2",33.6989288330078,1,2.01
13,"F1","St6",38.4640312194824,NA,NA
13,"F2","St6",37.9766693115234,NA,NA
13,"F3","St6",36.6147384643555,NA,NA
13,"F4","0222.2Brn.Dn.3",36.0009956359863,1,2.01
13,"F5","0222.2Brn.Dn.3",36.1946029663086,1,2.01
13,"F6","0222.2Brn.Dn.3",37.619197845459,1,2.01
13,"G1","St7",37.4843711853027,NA,NA
13,"G2","St7",37.1500434875488,NA,NA
13,"G3","St7",37.2433128356934,NA,NA
13,"G4","0222.2Brn.Up.1",NA,1,2.05
13,"G5","0222.2Brn.Up.1",NA,1,2.05
13,"G6","0222.2Brn.Up.1",NA,1,2.05
13,"H1","St8",39.9355621337891,NA,NA
13,"H2","St8",37.9328727722168,NA,NA
13,"H3","St8",38.1572380065918,NA,NA
13,"H4","0222.2Brn.Up.2",NA,1,2.05
13,"H5","0222.2Brn.Up.2",NA,1,2.05
13,"H6","0222.2Brn.Up.2",NA,1,2.05
26,"A1","St1",22.7837352752686,NA,NA
26,"A2","St1",22.545862197876,NA,NA
26,"A3","St1",22.8771457672119,NA,NA
26,"A4","0321.2Brn.Up.1",NA,10,2.01
26,"A5","0321.2Brn.Up.1",NA,10,2.01
26,"A6","0321.2Brn.Up.1",NA,10,2.01
26,"A7","0721.2Brn.Up.2",NA,10,2.01666666666667
26,"A8","0721.2Brn.Up.2",NA,10,2.01666666666667
26,"A9","0721.2Brn.Up.2",NA,10,2.01666666666667
26,"A10","1221.3Chk.Up.1",NA,10,1.70333333333333
26,"A11","1221.3Chk.Up.1",NA,10,1.70333333333333
26,"A12","1221.3Chk.Up.1",NA,10,1.70333333333333
26,"B1","St2",26.3484477996826,NA,NA
26,"B2","St2",26.2779140472412,NA,NA
26,"B3","St2",26.3127288818359,NA,NA
26,"B4","0321.2Brn.Up.3",NA,10,2
26,"B5","0321.2Brn.Up.3",NA,10,2
26,"B6","0321.2Brn.Up.3",NA,10,2
26,"B7","0721.1Prt.Up.1",37.0273628234863,100,2.01333333333333
26,"B8","0721.1Prt.Up.1",37.3767738342285,100,2.01333333333333
26,"B9","0721.1Prt.Up.1",37.4316482543945,100,2.01333333333333
26,"B10","1221.3Chk.Up.2",NA,10,1.70333333333333
26,"B11","1221.3Chk.Up.2",NA,10,1.70333333333333
26,"B12","1221.3Chk.Up.2",NA,10,1.70333333333333
26,"C1","St3",29.7866878509521,NA,NA
26,"C2","St3",29.6743659973145,NA,NA
26,"C3","St3",29.843334197998,NA,NA
26,"C4","0421.3Chk.Up.2",NA,10,2.01
26,"C5","0421.3Chk.Up.2",NA,10,2.01
26,"C6","0421.3Chk.Up.2",NA,10,2.01
26,"C7","0721.1Prt.Up.2",38.3951568603516,100,2.01333333333333
26,"C8","0721.1Prt.Up.2",NA,100,2.01333333333333
26,"C9","0721.1Prt.Up.2",NA,100,2.01333333333333
26,"C10","0122.1Prt.Dn.1",37.595458984375,100,2.02666666666667
26,"C11","0122.1Prt.Dn.1",NA,100,2.02666666666667
26,"C12","0122.1Prt.Dn.1",38.1697235107422,100,2.02666666666667
26,"D1","St4",32.5615272521973,NA,NA
26,"D2","St4",32.7669219970703,NA,NA
26,"D3","St4",32.9292945861816,NA,NA
26,"D4","0521.2Brn.Dn.1",34.9779853820801,100,2.01
26,"D5","0521.2Brn.Dn.1",34.8649787902832,100,2.01
26,"D6","0521.2Brn.Dn.1",34.6014595031738,100,2.01
26,"D7","0721.1Prt.Up.3",38.1498565673828,100,2.01333333333333
26,"D8","0721.1Prt.Up.3",37.0749397277832,100,2.01333333333333
26,"D9","0721.1Prt.Up.3",35.764232635498,100,2.01333333333333
26,"D10","0122.1Prt.Dn.2",38.7602005004883,100,2.02666666666667
26,"D11","0122.1Prt.Dn.2",38.6383934020996,100,2.02666666666667
26,"D12","0122.1Prt.Dn.2",38.8284912109375,100,2.02666666666667
26,"E1","St5",36.9729118347168,NA,NA
26,"E2","St5",36.4810485839844,NA,NA
26,"E3","St5",36.4179344177246,NA,NA
26,"E4","0621.2Brn.Up.1",NA,10,2.02
26,"E5","0621.2Brn.Up.1",NA,10,2.02
26,"E6","0621.2Brn.Up.1",NA,10,2.02
26,"E7","0721.2Brn.Dn.2",31.6990814208984,10,2.04
26,"E8","0721.2Brn.Dn.2",32.4497222900391,10,2.04
26,"E9","0721.2Brn.Dn.2",32.1205215454102,10,2.04
26,"E10","1221.5Sqm.Up.2",38.676628112793,10,2.00333333333333
26,"E11","1221.5Sqm.Up.2",38.4643096923828,10,2.00333333333333
26,"E12","1221.5Sqm.Up.2",37.3572387695312,10,2.00333333333333
26,"F1","St6",36.2682685852051,NA,NA
26,"F2","St6",36.9486694335938,NA,NA
26,"F3","St6",37.7468185424805,NA,NA
26,"F4","0721.1Prt.Dn.2",34.5520477294922,10,2.02
26,"F5","0721.1Prt.Dn.2",34.9153518676758,10,2.02
26,"F6","0721.1Prt.Dn.2",34.9205627441406,10,2.02
26,"F7","0821.2Brn.Up.2",NA,10,2.01
26,"F8","0821.2Brn.Up.2",NA,10,2.01
26,"F9","0821.2Brn.Up.2",NA,10,2.01
26,"F10","0921.3Chk.Up.3",29.1949081420898,10,2.01666666666667
26,"F11","0921.3Chk.Up.3",29.225435256958,10,2.01666666666667
26,"F12","0921.3Chk.Up.3",29.2091579437256,10,2.01666666666667
26,"G1","St7",37.410472869873,NA,NA
26,"G2","St7",37.8933143615723,NA,NA
26,"G3","St7",38.7342262268066,NA,NA
26,"G4","0721.2Brn.Up.1",NA,10,2.01666666666667
26,"G5","0721.2Brn.Up.1",NA,10,2.01666666666667
26,"G6","0721.2Brn.Up.1",NA,10,2.01666666666667
26,"G7","0721.5Sqm.Dn.2",30.8220252990723,10,1.55
26,"G8","0721.5Sqm.Dn.2",30.8427257537842,10,1.55
26,"G9","0721.5Sqm.Dn.2",30.9247035980225,10,1.55
26,"H1","St8",NA,NA,NA
26,"H2","St8",40.9553489685059,NA,NA
26,"H3","St8",39.7855186462402,NA,NA
26,"H4","0721.1Prt.Dn.3",34.5789604187012,10,2.02
26,"H5","0721.1Prt.Dn.3",35.1125526428223,10,2.02
26,"H6","0721.1Prt.Dn.3",34.3118591308594,10,2.02
26,"H7","0821.1Prt.Up.1",37.5215759277344,100,2.01333333333333
26,"H8","0821.1Prt.Up.1",35.9593734741211,100,2.01333333333333
26,"H9","0821.1Prt.Up.1",40.0094528198242,100,2.01333333333333
27,"A1","St1",23.2902793884277,NA,NA
27,"A2","St1",23.3105449676514,NA,NA
27,"A3","St1",23.3466815948486,NA,NA
27,"A4","0122.5Sqm.Dn.1",36.2245025634766,10,1.01666666666667
27,"A5","0122.5Sqm.Dn.1",37.5860900878906,10,1.01666666666667
27,"A6","0122.5Sqm.Dn.1",37.2562103271484,10,1.01666666666667
27,"B1","St2",26.5550765991211,NA,NA
27,"B2","St2",26.6160621643066,NA,NA
27,"B3","St2",26.6356105804443,NA,NA
27,"B4","0621.2Brn.Up.2",NA,100,2.02
27,"B5","0621.2Brn.Up.2",NA,100,2.02
27,"B6","0621.2Brn.Up.2",NA,100,2.02
27,"C1","St3",29.884105682373,NA,NA
27,"C2","St3",29.9336242675781,NA,NA
27,"C3","St3",29.9993095397949,NA,NA
27,"D1","St4",32.9808769226074,NA,NA
27,"D2","St4",32.9845085144043,NA,NA
27,"D3","St4",33.0765228271484,NA,NA
27,"D4","0222.1Prt.Up.2",34.2165603637695,20,2
27,"D5","0222.1Prt.Up.2",34.2649307250977,20,2
27,"D6","0222.1Prt.Up.2",34.6444969177246,20,2
27,"E1","St5",36.3594665527344,NA,NA
27,"E2","St5",36.1564712524414,NA,NA
27,"E3","St5",35.9768409729004,NA,NA
27,"E4","0222.1Prt.Up.3",35.2985000610352,20,2
27,"E5","0222.1Prt.Up.3",34.7691841125488,20,2
27,"E6","0222.1Prt.Up.3",34.9027252197266,20,2
27,"F1","St6",36.9812393188477,NA,NA
27,"F2","St6",37.0713653564453,NA,NA
27,"F3","St6",37.6613616943359,NA,NA
27,"G1","St7",38.5080337524414,NA,NA
27,"G2","St7",37.8094863891602,NA,NA
27,"G3","St7",38.0923080444336,NA,NA
27,"H1","St8",40.3566398620605,NA,NA
27,"H2","St8",38.2860794067383,NA,NA
27,"H3","St8",40.9589385986328,NA,NA
28,"A1","St1",19.6692504882812,NA,NA
28,"A2","St1",19.5452938079834,NA,NA
28,"A3","St1",19.6187591552734,NA,NA
28,"A4","0321.3Chk.Up.2",NA,100,2.02
28,"A5","0321.3Chk.Up.2",NA,100,2.02
28,"A6","0321.3Chk.Up.2",NA,100,2.02
28,"A7","0421.2Brn.Up.1",NA,10,2.02666666666667
28,"A8","0421.2Brn.Up.1",NA,10,2.02666666666667
28,"A9","0421.2Brn.Up.1",NA,10,2.02666666666667
28,"B1","St2",22.9564533233643,NA,NA
28,"B2","St2",23.084888458252,NA,NA
28,"B3","St2",23.0332736968994,NA,NA
28,"B4","0321.2Brn.Up.2",NA,10,1.99
28,"B5","0321.2Brn.Up.2",NA,10,1.99
28,"B6","0321.2Brn.Up.2",NA,10,1.99
28,"B7","0421.1Prt.Up.1",37.077808380127,100,2.02
28,"B8","0421.1Prt.Up.1",36.7246551513672,100,2.02
28,"B9","0421.1Prt.Up.1",NA,100,2.02
28,"B10","0721.5Sqm.Dn.3",30.0501251220703,10,1.55
28,"B11","0721.5Sqm.Dn.3",29.7574596405029,10,1.55
28,"B12","0721.5Sqm.Dn.3",30.1440849304199,10,1.55
28,"C1","St3",26.4300937652588,NA,NA
28,"C2","St3",26.4268970489502,NA,NA
28,"C3","St3",26.4794178009033,NA,NA
28,"C4","0321.5Sqm.Up.2",36.1550788879395,10,1.96
28,"C5","0321.5Sqm.Up.2",35.5636978149414,10,1.96
28,"C6","0321.5Sqm.Up.2",34.5822639465332,10,1.96
28,"C7","0421.2Brn.Up.3",NA,10,2.02666666666667
28,"C8","0421.2Brn.Up.3",NA,10,2.02666666666667
28,"C9","0421.2Brn.Up.3",NA,10,2.02666666666667
28,"C10","1021.5Sqm.Dn.2",NA,10,2.02
28,"C11","1021.5Sqm.Dn.2",NA,10,2.02
28,"C12","1021.5Sqm.Dn.2",NA,10,2.02
28,"D1","St4",29.8681926727295,NA,NA
28,"D2","St4",29.6094036102295,NA,NA
28,"D3","St4",29.8637886047363,NA,NA
28,"D7","0421.3Chk.Dn.1",35.5373573303223,10,2.02666666666667
28,"D8","0421.3Chk.Dn.1",34.9151573181152,10,2.02666666666667
28,"D9","0421.3Chk.Dn.1",35.5019187927246,10,2.02666666666667
28,"D10","1121.1Prt.Up.1",37.2339057922363,100,2.02
28,"D11","1121.1Prt.Up.1",36.1012992858887,100,2.02
28,"D12","1121.1Prt.Up.1",37.3401222229004,100,2.02
28,"E1","St5",33.3214797973633,NA,NA
28,"E2","St5",32.6704444885254,NA,NA
28,"E3","St5",33.779541015625,NA,NA
28,"E4","0421.3Chk.Dn.3",35.8987426757812,10,2.02666666666667
28,"E5","0421.3Chk.Dn.3",NA,10,2.02666666666667
28,"E6","0421.3Chk.Dn.3",NA,10,2.02666666666667
28,"E7","0421.3Chk.Dn.2",NA,10,2.02666666666667
28,"E8","0421.3Chk.Dn.2",37.4831619262695,10,2.02666666666667
28,"E9","0421.3Chk.Dn.2",38.6250762939453,10,2.02666666666667
28,"E10","1021.5Sqm.Dn.3",37.2614517211914,10,2.02
28,"E11","1021.5Sqm.Dn.3",NA,10,2.02
28,"E12","1021.5Sqm.Dn.3",NA,10,2.02
28,"F1","St6",34.9013748168945,NA,NA
28,"F2","St6",36.2547073364258,NA,NA
28,"F3","St6",34.8305206298828,NA,NA
28,"F4","0421.2Brn.Dn.2",NA,10,2.07666666666667
28,"F5","0421.2Brn.Dn.2",NA,10,2.07666666666667
28,"F6","0421.2Brn.Dn.2",NA,10,2.07666666666667
28,"F7","0621.3Chk.Up.2",31.193078994751,10,2.02666666666667
28,"F8","0621.3Chk.Up.2",31.5742473602295,10,2.02666666666667
28,"F9","0621.3Chk.Up.2",31.4545783996582,10,2.02666666666667
28,"F10","1121.1Prt.Up.2",34.8311653137207,100,2.02
28,"F11","1121.1Prt.Up.2",35.9706115722656,100,2.02
28,"F12","1121.1Prt.Up.2",36.2901992797852,100,2.02
28,"G1","St7",35.9188117980957,NA,NA
28,"G2","St7",34.9619560241699,NA,NA
28,"G3","St7",35.6849555969238,NA,NA
28,"G4","0421.3Chk.Up.1",36.675952911377,10,2.01
28,"G5","0421.3Chk.Up.1",37.2066192626953,10,2.01
28,"G6","0421.3Chk.Up.1",38.3575744628906,10,2.01
28,"G7","0621.3Chk.Up.3",31.2729644775391,10,2.02666666666667
28,"G8","0621.3Chk.Up.3",31.6817398071289,10,2.02666666666667
28,"G9","0621.3Chk.Up.3",31.358959197998,10,2.02666666666667
28,"H1","St8",37.6047401428223,NA,NA
28,"H2","St8",36.8802528381348,NA,NA
28,"H3","St8",37.0486907958984,NA,NA
28,"H7","0621.5Sqm.Dn.3",35.4891204833984,100,2.02333333333333
28,"H8","0621.5Sqm.Dn.3",35.4215278625488,100,2.02333333333333
28,"H9","0621.5Sqm.Dn.3",34.0899810791016,100,2.02333333333333
29,"A1","St1",19.0519142150879,NA,NA
29,"A2","St1",19.1227035522461,NA,NA
29,"A3","St1",19.6602268218994,NA,NA
29,"A4","1021.5Sqm.Up.1",NA,10,2.01333333333333
29,"A5","1021.5Sqm.Up.1",NA,10,2.01333333333333
29,"A6","1021.5Sqm.Up.1",NA,10,2.01333333333333
29,"A7","1121.5Sqm.Dn.2",32.6365432739258,10,2.01333333333333
29,"A8","1121.5Sqm.Dn.2",34.4050712585449,10,2.01333333333333
29,"A9","1121.5Sqm.Dn.2",32.4791374206543,10,2.01333333333333
29,"A10","0921.2Brn.Dn.3",NA,100,2.02333333333333
29,"A11","0921.2Brn.Dn.3",NA,100,2.02333333333333
29,"A12","0921.2Brn.Dn.3",NA,100,2.02333333333333
29,"B1","St2",23.639404296875,NA,NA
29,"B2","St2",24.0218887329102,NA,NA
29,"B3","St2",24.432430267334,NA,NA
29,"B4","1021.5Sqm.Up.2",33.6799087524414,10,2.01333333333333
29,"B5","1021.5Sqm.Up.2",33.8728904724121,10,2.01333333333333
29,"B6","1021.5Sqm.Up.2",NA,10,2.01333333333333
29,"B7","1221.1Prt.Up.1",33.1248893737793,100,2.03
29,"B8","1221.1Prt.Up.1",34.5184135437012,100,2.03
29,"B9","1221.1Prt.Up.1",33.6050834655762,100,2.03
29,"B10","0921.2Brn.Up.1",NA,10,2.02333333333333
29,"B11","0921.2Brn.Up.1",NA,10,2.02333333333333
29,"B12","0921.2Brn.Up.1",NA,10,2.02333333333333
29,"C1","St3",28.1504611968994,NA,NA
29,"C2","St3",28.6973171234131,NA,NA
29,"C3","St3",29.1608715057373,NA,NA
29,"C4","1021.5Sqm.Up.3",NA,10,2.01333333333333
29,"C5","1021.5Sqm.Up.3",NA,10,2.01333333333333
29,"C6","1021.5Sqm.Up.3",35.2947158813477,10,2.01333333333333
29,"C7","1121.5Sqm.Dn.3",32.3769378662109,10,2.01333333333333
29,"C8","1121.5Sqm.Dn.3",32.8070182800293,10,2.01333333333333
29,"C9","1121.5Sqm.Dn.3",NA,10,2.01333333333333
29,"C10","0821.5Sqm.Dn.1",NA,10,1.51333333333333
29,"C11","0821.5Sqm.Dn.1",29.3569393157959,10,1.51333333333333
29,"C12","0821.5Sqm.Dn.1",30.3572540283203,10,1.51333333333333
29,"D1","St4",NA,NA,NA
29,"D2","St4",NA,NA,NA
29,"D3","St4",NA,NA,NA
29,"D4","1121.1Prt.Dn.1",32.113353729248,100,2.03
29,"D5","1121.1Prt.Dn.1",33.5620155334473,100,2.03
29,"D6","1121.1Prt.Dn.1",31.8282928466797,100,2.03
29,"D7","1121.5Sqm.Up.1",NA,10,2.03
29,"D8","1121.5Sqm.Up.1",34.4450302124023,10,2.03
29,"D9","1121.5Sqm.Up.1",34.4787330627441,10,2.03
29,"D10","0821.5Sqm.Dn.2",31.1798877716064,10,1.51333333333333
29,"D11","0821.5Sqm.Dn.2",30.5303077697754,10,1.51333333333333
29,"D12","0821.5Sqm.Dn.2",29.9889850616455,10,1.51333333333333
29,"E1","St5",32.5189476013184,NA,NA
29,"E2","St5",32.8716506958008,NA,NA
29,"E3","St5",32.5975761413574,NA,NA
29,"E4","1121.1Prt.Dn.2",34.449577331543,100,2.03
29,"E5","1121.1Prt.Dn.2",NA,100,2.03
29,"E6","1121.1Prt.Dn.2",NA,100,2.03
29,"E7","1121.5Sqm.Up.3",33.5386276245117,10,2.03
29,"E8","1121.5Sqm.Up.3",NA,10,2.03
29,"E9","1121.5Sqm.Up.3",33.6642265319824,10,2.03
29,"E10","0421.1Prt.Up.2",NA,1000,2.02
29,"E11","0421.1Prt.Up.2",NA,1000,2.02
29,"E12","0421.1Prt.Up.2",39.0668601989746,1000,2.02
29,"F1","St6",35.054027557373,NA,NA
29,"F2","St6",35.3416290283203,NA,NA
29,"F3","St6",35.667350769043,NA,NA
29,"F4","1121.3Chk.Up.3",NA,10,2.01
29,"F5","1121.3Chk.Up.3",34.3431015014648,10,2.01
29,"F6","1121.3Chk.Up.3",35.3578796386719,10,2.01
29,"F7","1221.3Chk.Up.3",NA,10,1.70333333333333
29,"F8","1221.3Chk.Up.3",NA,10,1.70333333333333
29,"F9","1221.3Chk.Up.3",NA,10,1.70333333333333
29,"F10","0621.2Brn.Dn.1",NA,100,2.03333333333333
29,"F11","0621.2Brn.Dn.1",NA,100,2.03333333333333
29,"F12","0621.2Brn.Dn.1",NA,100,2.03333333333333
29,"G1","St7",37.9367485046387,NA,NA
29,"G2","St7",36.6029090881348,NA,NA
29,"G3","St7",37.3056106567383,NA,NA
29,"G4","1121.5Sqm.Dn.1",34.1886863708496,10,2.01333333333333
29,"G5","1121.5Sqm.Dn.1",33.7189636230469,10,2.01333333333333
29,"G6","1121.5Sqm.Dn.1",33.6383514404297,10,2.01333333333333
29,"G7","0122.1Prt.Up.2",33.6257019042969,100,1.97666666666667
29,"G8","0122.1Prt.Up.2",34.5204124450684,100,1.97666666666667
29,"G9","0122.1Prt.Up.2",NA,100,1.97666666666667
29,"H1","St8",37.8995399475098,NA,NA
29,"H2","St8",NA,NA,NA
29,"H3","St8",37.9994964599609,NA,NA
29,"H4","1221.1Prt.Dn.3",35.8138771057129,100,2.02666666666667
29,"H5","1221.1Prt.Dn.3",NA,100,2.02666666666667
29,"H6","1221.1Prt.Dn.3",36.0800476074219,100,2.02666666666667
29,"H7","0921.1Prt.Up.2",33.3350105285645,100,2.02
29,"H8","0921.1Prt.Up.2",33.110481262207,100,2.02
29,"H9","0921.1Prt.Up.2",NA,100,2.02
30,"A1","St1",25.2877178192139,NA,NA
30,"A2","St1",25.2944526672363,NA,NA
30,"A3","St1",25.2960319519043,NA,NA
30,"A4","0821.1Prt.Up.3",NA,1000,2.01333333333333
30,"A5","0821.1Prt.Up.3",40.5094718933105,1000,2.01333333333333
30,"A6","0821.1Prt.Up.3",NA,1000,2.01333333333333
30,"A7","0621.4Pad.Up11.3",36.569694519043,10,2.00666666666667
30,"A8","0621.4Pad.Up11.3",36.1825790405273,10,2.00666666666667
30,"A9","0621.4Pad.Up11.3",35.9250259399414,10,2.00666666666667
30,"B1","St2",28.6493377685547,NA,NA
30,"B2","St2",28.8639869689941,NA,NA
30,"B3","St2",28.8267059326172,NA,NA
30,"B4","1121.5Sqm.Up.2",NA,100,2.03
30,"B5","1121.5Sqm.Up.2",NA,100,2.03
30,"B6","1121.5Sqm.Up.2",NA,100,2.03
30,"C1","St3",31.7044486999512,NA,NA
30,"C2","St3",31.95046043396,NA,NA
30,"C3","St3",31.9606246948242,NA,NA
30,"C4","0122.4Pad.Dn.1",NA,10,2.04
30,"C5","0122.4Pad.Dn.1",NA,10,2.04
30,"C6","0122.4Pad.Dn.1",NA,10,2.04
30,"C7","1121.2Brn.Up.1",NA,10,2.02333333333333
30,"C8","1121.2Brn.Up.1",NA,10,2.02333333333333
30,"C9","1121.2Brn.Up.1",NA,10,2.02333333333333
30,"D1","St4",35.2485542297363,NA,NA
30,"D2","St4",36.1460571289062,NA,NA
30,"D3","St4",34.9620819091797,NA,NA
30,"D4","0222.4Pad.Dn.3",NA,10,2.00666666666667
30,"D5","0222.4Pad.Dn.3",NA,10,2.00666666666667
30,"D6","0222.4Pad.Dn.3",NA,10,2.00666666666667
30,"D7","0621.5Sqm.Up.2",NA,1000,2.00666666666667
30,"D8","0621.5Sqm.Up.2",NA,1000,2.00666666666667
30,"D9","0621.5Sqm.Up.2",NA,1000,2.00666666666667
30,"E1","St5",38.8172874450684,NA,NA
30,"E2","St5",40.7732620239258,NA,NA
30,"E3","St5",37.8872756958008,NA,NA
30,"E4","0222.4Pad.Up11.1",NA,10,2.00666666666667
30,"E5","0222.4Pad.Up11.1",39.4419441223145,10,2.00666666666667
30,"E6","0222.4Pad.Up11.1",NA,10,2.00666666666667
30,"E7","0421.2Brn.Dn.1",NA,100,2.07666666666667
30,"E8","0421.2Brn.Dn.1",NA,100,2.07666666666667
30,"E9","0421.2Brn.Dn.1",NA,100,2.07666666666667
30,"F1","St6",40.0349922180176,NA,NA
30,"F2","St6",38.1224403381348,NA,NA
30,"F3","St6",NA,NA,NA
30,"F4","0321.4Pad.Dn.3",NA,10,1.98
30,"F5","0321.4Pad.Dn.3",39.9765930175781,10,1.98
30,"F6","0321.4Pad.Dn.3",NA,10,1.98
30,"F7","0421.2Brn.Dn.3",NA,100,2.07666666666667
30,"F8","0421.2Brn.Dn.3",NA,100,2.07666666666667
30,"F9","0421.2Brn.Dn.3",NA,100,2.07666666666667
30,"G1","St7",NA,NA,NA
30,"G2","St7",NA,NA,NA
30,"G3","St7",39.8131980895996,NA,NA
30,"G4","0321.4Pad.Up11.1",37.9491729736328,10,2.01
30,"G5","0321.4Pad.Up11.1",NA,10,2.01
30,"G6","0321.4Pad.Up11.1",39.2858428955078,10,2.01
30,"H1","St8",NA,NA,NA
30,"H2","St8",NA,NA,NA
30,"H3","St8",NA,NA,NA
30,"H4","0321.4Pad.Up5.1",39.2632827758789,10,2.01
30,"H5","0321.4Pad.Up5.1",NA,10,2.01
30,"H6","0321.4Pad.Up5.1",NA,10,2.01
